Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Error
1007,1021,1250,DV1,25.0,1271,0.0,1.0075,81.146,0.0,2.4273,20.0237,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.6507,11.3919,12.8677,3.7084,3.9664,4.4803,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4324,1.6867,0.0,2.409,9.3964,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4938,12.8677,0.0,2.4177,9.3964,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8053,26.1415,56.5088,0.4602,6.6632,19.0522,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,5.6751,29.9249,56.6264,0.0081,0.0427,0.0808,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,78.42437351215052,78.42437351215267,0,1.1356,29.2699,38.32,38.32,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,25.0,1271,0.0,0.9702,77.6429,0.0,2.3448,20.0508,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.285,11.0011,12.4197,3.581,3.8304,4.3243,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4175,1.6395,0.0,2.3261,9.1337,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4768,12.4197,0.0,2.3345,9.1337,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7386,24.9727,54.3557,0.4426,6.4126,18.3484,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.6028,29.3746,54.8557,0.0094,0.0419,0.0782,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.91815143348633,74.91815143348848,0,1.0132,28.2982,39.52,39.52,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,25.0,1271,0.0,0.9702,77.6429,0.0,2.3448,20.0508,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.285,11.0011,12.4197,3.581,3.8304,4.3243,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4175,1.6395,0.0,2.3261,9.1337,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4768,12.4197,0.0,2.3345,9.1337,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7386,24.9727,54.3557,0.4426,6.4126,18.3484,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.6028,29.3746,54.8557,0.0094,0.0419,0.0782,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.91815143348633,74.91815143348848,0,1.0132,28.2982,39.52,39.52,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,26.0,1271,0.0,1.0037,80.219,0.0,2.4274,20.0286,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.6529,11.3946,12.8631,3.7091,3.9674,4.4787,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4325,1.6995,0.0,2.4092,9.4676,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4939,12.8631,0.0,2.418,9.4676,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.8002,25.8322,56.2737,0.4582,6.6393,18.9986,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,6.9777,30.484,56.8389,0.01,0.0435,0.0811,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,77.49673365230719,77.49673365230927,0,1.1562,29.5289,39.52,39.52,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,26.0,1271,0.0,0.9665,76.7159,0.0,2.345,20.0558,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2871,11.0038,12.4151,3.5818,3.8313,4.3227,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4176,1.6523,0.0,2.3264,9.205,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4769,12.4151,0.0,2.3348,9.205,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7335,24.6635,54.1206,0.4304,6.3886,18.2948,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,7.9053,29.9337,55.0681,0.0113,0.0427,0.0785,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.99051157364315,73.99051157364518,0,1.0337,28.5646,39.52,39.52,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,26.0,1271,0.0,0.9665,76.7159,0.0,2.345,20.0558,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2871,11.0038,12.4151,3.5818,3.8313,4.3227,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4176,1.6523,0.0,2.3264,9.205,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4769,12.4151,0.0,2.3348,9.205,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7335,24.6635,54.1206,0.4304,6.3886,18.2948,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,7.9053,29.9337,55.0681,0.0113,0.0427,0.0785,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.99051157364315,73.99051157364518,0,1.0337,28.5646,39.52,39.52,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,27.0,1271,0.0,1.0,79.2919,0.0,2.4277,20.0336,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.655,11.3974,12.8586,3.7098,3.9683,4.4771,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4325,1.7123,0.0,2.4096,9.5389,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4939,12.8586,0.0,2.4183,9.5389,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7951,25.523,56.0386,0.4446,6.6153,18.945,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,8.2802,31.0432,57.0513,0.0118,0.0443,0.0814,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,76.56909379246393,76.56909379246602,0,1.1779,29.7859,39.52,39.52,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,27.0,1271,0.0,0.966,75.7888,0.0,2.3634,20.0607,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2893,11.0066,12.4106,3.5825,3.8323,4.3211,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.421,1.6651,0.0,2.3453,9.2763,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4803,12.4106,0.0,2.3536,9.2763,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7285,24.3543,53.8854,0.4141,6.3647,18.2412,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,9.2079,30.4929,55.2806,0.0131,0.0435,0.0788,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.06287171379982,73.06287171380183,0,1.0566,28.829,99.92,99.92,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,27.0,1271,0.0,0.966,75.7888,0.0,2.3634,20.0607,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2893,11.0066,12.4106,3.5825,3.8323,4.3211,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.421,1.6651,0.0,2.3453,9.2763,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4803,12.4106,0.0,2.3536,9.2763,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7285,24.3543,53.8854,0.4141,6.3647,18.2412,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,9.2079,30.4929,55.2806,0.0131,0.0435,0.0788,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.06287171379982,73.06287171380183,0,1.0566,28.829,99.92,99.92,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,28.0,1271,0.0,0.9999,78.3649,0.0,2.4477,20.0386,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.6571,11.4001,12.854,3.7106,3.9693,4.4755,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4362,1.7251,0.0,2.4302,9.6102,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4976,12.854,0.0,2.4388,9.6102,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7901,25.2138,55.8034,0.4283,6.5913,18.8913,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,9.5828,31.6023,57.2638,0.0137,0.0451,0.0817,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,75.64145393262052,75.6414539326226,0,1.2037,30.0411,99.92,99.92,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,28.0,1271,0.0,0.9678,74.8618,0.0,2.3943,20.0657,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2914,11.0093,12.406,3.5833,3.8332,4.3195,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4267,1.6779,0.0,2.377,9.3475,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4859,12.406,0.0,2.3851,9.3475,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7234,24.0451,53.6503,0.3978,6.3407,18.1875,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,10.5104,31.052,55.4931,0.015,0.0443,0.0791,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,72.13523185395651,72.13523185395843,0,1.0811,29.0913,99.92,99.92,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,28.0,1271,0.0,0.9678,74.8618,0.0,2.3943,20.0657,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2914,11.0093,12.406,3.5833,3.8332,4.3195,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4267,1.6779,0.0,2.377,9.3475,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4859,12.406,0.0,2.3851,9.3475,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7234,24.0451,53.6503,0.3978,6.3407,18.1875,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,10.5104,31.052,55.4931,0.015,0.0443,0.0791,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,72.13523185395651,72.13523185395843,0,1.0811,29.0913,99.92,99.92,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,29.0,1271,0.0,1.0017,77.4379,0.0,2.4787,20.0436,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.6592,11.4028,12.8494,3.7113,3.9702,4.4739,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4419,1.7379,0.0,2.4619,9.6815,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.5033,12.8494,0.0,2.4704,9.6815,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.785,24.9046,55.5683,0.412,6.5674,18.8377,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,10.8853,32.1615,57.4762,0.0155,0.0459,0.082,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,74.71381407277715,74.71381407277917,0,1.2289,30.2943,99.92,99.92,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,29.0,1271,0.0,0.9697,73.9348,0.0,2.4259,20.0707,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2935,11.012,12.4014,3.584,3.8342,4.3179,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4325,1.6965,0.0,2.4093,9.451,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4917,12.4014,0.0,2.4173,9.451,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7183,23.7359,53.4152,0.3815,6.3168,18.1339,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,11.813,31.6112,55.7055,0.0168,0.0451,0.0794,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,71.20759199411324,71.20759199411515,0,1.1055,29.4685,99.92,99.92,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,29.0,1271,0.0,0.9697,73.9348,0.0,2.4259,20.0707,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2935,11.012,12.4014,3.584,3.8342,4.3179,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4325,1.6965,0.0,2.4093,9.451,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4917,12.4014,0.0,2.4173,9.451,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7183,23.7359,53.4152,0.3815,6.3168,18.1339,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,11.813,31.6112,55.7055,0.0168,0.0451,0.0794,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,71.20759199411324,71.20759199411515,0,1.1055,29.4685,99.92,99.92,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,30.0,1271,0.0,1.0036,76.5109,0.0,2.5102,20.0485,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.6614,11.4055,12.8449,3.7121,3.9712,4.4723,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4477,1.7564,0.0,2.4942,9.7844,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.5091,12.8449,0.0,2.5025,9.7844,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7799,24.5954,55.3332,0.3957,6.5434,18.7841,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,12.1879,32.7206,57.6887,0.0174,0.0467,0.0823,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,73.78617421293386,73.78617421293583,0,1.2568,30.6569,99.92,99.92,profound,normal,systolic,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,30.0,1271,0.0,0.9717,73.0077,0.0,2.4581,20.0756,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2956,11.0148,12.3969,3.5847,3.8351,4.3163,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4384,1.7175,0.0,2.4424,9.5678,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4976,12.3969,0.0,2.4502,9.5678,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7132,23.4267,53.18,0.3651,6.2928,18.0803,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,13.1155,32.1703,55.918,0.0187,0.0459,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,70.27995213426979,70.27995213427167,0,1.1357,29.8897,99.92,99.92,profound,normal,average,6,5,60,2,[4.5304971162256005e-09]
1007,1021,1250,DV1,30.0,1271,0.0,0.9717,73.0077,0.0,2.4581,20.0756,0.0,5.4849,11.1418,0.01,0.0139,1,0.05,0.1931,25,7,10.2956,11.0148,12.3969,3.5847,3.8351,4.3163,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1243,0.0,0.4384,1.7175,0.0,2.4424,9.5678,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1250,0.0,0.4976,12.3969,0.0,2.4502,9.5678,0.3482,5.5416,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.7132,23.4267,53.18,0.3651,6.2928,18.0803,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,13.1155,32.1703,55.918,0.0187,0.0459,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,70.27995213426979,70.27995213427167,0,1.1357,29.8897,99.92,99.92,profound,normal,diastolic,6,5,60,2,[4.5304971162256005e-09]
682,696,877,,0.0,898,0.0,1.5657,101.026,0.0,3.3053,22.123,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,12.8346,13.2134,13.6549,4.4687,4.6007,4.7544,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.5922,2.0206,0.0,3.2991,11.2567,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.6786,13.6549,0.0,3.3081,11.2567,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,2.0963,32.7728,62.6755,0.5104,7.8098,22.123,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,17.565,32.7728,52.7004,0.0251,0.0467,0.0752,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,98.31825228641058,98.31825228641246,0,3.0435,35.4611,0.0,0.0,profound,normal,systolic,5,4,40,2,[5.641501100224879e-09]
682,696,877,,0.0,898,0.0,1.5127,97.6366,0.0,3.1929,21.3595,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,12.3917,12.7574,13.1837,4.3145,4.4419,4.5903,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.5718,1.9509,0.0,3.1853,10.8682,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.6551,13.1837,0.0,3.1939,10.8682,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,2.0239,31.6419,60.5124,0.4928,7.5403,21.3595,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,16.9589,31.6419,50.8818,0.0242,0.0451,0.0726,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,94.92575843623895,94.92575843624067,0,2.5963,34.2574,0.0,0.0,profound,normal,average,5,4,40,2,[5.641501100224879e-09]
682,696,877,,0.0,898,0.0,1.5127,97.6366,0.0,3.1929,21.3595,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,12.3917,12.7574,13.1837,4.3145,4.4419,4.5903,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.5718,1.9509,0.0,3.1853,10.8682,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.6551,13.1837,0.0,3.1939,10.8682,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,2.0239,31.6419,60.5124,0.4928,7.5403,21.3595,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,16.9589,31.6419,50.8818,0.0242,0.0451,0.0726,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,94.92575843623895,94.92575843624067,0,2.5963,34.2574,0.0,0.0,profound,normal,diastolic,5,4,40,2,[5.641501100224879e-09]
682,696,877,DV1,20.0,898,0.0,1.2991,81.6828,0.0,2.7701,21.2065,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,12.3917,13.2857,15.0116,4.3145,4.6258,5.2267,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.4935,1.8677,0.0,2.7494,10.4049,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.5811,15.0116,0.0,2.7623,10.4049,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,2.0094,26.3206,56.8743,0.4631,7.382,21.2065,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,0.4078,26.5925,57.717,0.0006,0.0379,0.0823,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,78.9618052050152,78.961805205016,0,2.4206,32.7642,34.3216,35.3478,profound,normal,systolic,5,4,40,2,[5.641501100224879e-09]
682,696,877,DV1,20.0,898,0.0,1.2508,78.2934,0.0,2.672,20.443,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,11.9442,12.8297,14.5404,4.1587,4.467,5.0627,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.4758,1.8027,0.0,2.6504,10.0428,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.5603,14.5404,0.0,2.6628,10.0428,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.9371,25.1898,54.7112,0.4455,7.1125,20.443,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,1.3757,26.1069,55.8984,0.002,0.0372,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,75.56931135484332,75.56931135484399,0,2.1222,31.5502,36.9441,37.2862,profound,normal,average,5,4,40,2,[5.641501100224879e-09]
682,696,877,DV1,20.0,898,0.0,1.2508,78.2934,0.0,2.672,20.443,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,11.9442,12.8297,14.5404,4.1587,4.467,5.0627,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.4758,1.8027,0.0,2.6504,10.0428,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.5603,14.5404,0.0,2.6628,10.0428,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,1.9371,25.1898,54.7112,0.4455,7.1125,20.443,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,1.3757,26.1069,55.8984,0.002,0.0372,0.0797,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,75.56931135484332,75.56931135484399,0,2.1222,31.5502,36.9441,37.2862,profound,normal,diastolic,5,4,40,2,[5.641501100224879e-09]
682,696,877,DV1,21.0,898,0.0,1.2927,80.7157,0.0,2.7647,21.1607,0.0,5.455,11.1418,0.01,0.0155,1,0.05,0.2525,25,6,12.363,13.2893,15.0794,4.3046,4.6271,5.2503,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,871,0.0,0.4926,1.8669,0.0,2.744,10.4005,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,877,0.0,0.5801,15.0794,0.0,2.7568,10.4005,0.3482,5.5351,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,2.0051,25.998,56.5842,0.4605,7.3606,21.1607,0.0081,3.5284,10.5535,0.025,0.1,0.15,3.7,4.2,5.2,3,1.8309,27.2186,57.9678,0.0026,0.0388,0.0827,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,77.99398285094539,77.99398285094608,0,2.4526,32.7497,36.9441,37.2862,profound,normal,systolic,5,4,40,2,[5.641501100224879e-09]
